"","species","shp_res_pos","shp_feat_pos","cor","p","abs(shp_res_pos/shp_feat_pos)"
"798","Clostridium.sp..MP35F6",360,342,0.600842652200325,6.17736395992762e-35,1.05263157894737
"799","Coprobacillus.sp..HF33",272,349,0.436763414366164,2.65807544617007e-16,0.779369627507163
"800","Prevotella.copri",347,351,0.808963904948636,1.26407472968772e-83,0.988603988603989
"801","Prevotella.sp..MP325B2",360,363,0.825704005335988,3.68226936093841e-90,0.991735537190083
"802","Lactobacillus.ruminis",157,360,0.482161662223277,1.83397914817757e-20,0.436111111111111
"803","Bacteroides.ovatus",222,306,0.354856024034204,2.90808616305221e-10,0.725490196078431
"804","Clostridium.sp..CAG.169",354,352,0.657896793585227,2.34919072423245e-44,1.00568181818182
"805","Ruminococcaceae.bacterium.AM28.23LB",262,357,0.569119827121565,1.81326293594445e-30,0.733893557422969
"806","Lachnospira.sp..MP588B04",119,348,0.460311886928027,2.2269793385784e-18,0.341954022988506
"807","Blautia.sp..MP78G6",74,316,0.276284810903775,4.84497550263377e-06,0.234177215189873
"808","Intestinimonas.butyriciproducens",322,322,0.440002560071191,1.43066583939314e-16,1
"809","X.Clostridium..leptum",177,313,0.255648671307657,4.15323493398563e-05,0.565495207667732
"810","Turicibacter.sanguinis",352,303,0.519870082553783,1.93665703328301e-24,1.16171617161716
"811","Blautia.sp..MP237C9",357,339,0.237799214802185,0.000204968765227088,1.05309734513274
"812","Firmicutes.bacterium.AM10.47",150,363,0.398480724016088,2.93591658095003e-13,0.413223140495868
"813","Parabacteroides.merdae",355,338,0.531134752070577,9.79269507870785e-26,1.05029585798817
"814","Bacteroides.dorei",237,342,0.350780659915051,5.12612429185987e-10,0.692982456140351
"815","Streptococcus.sp..MP507F3",124,336,0.216366406233645,0.00125091591126011,0.369047619047619
"816","Firmicutes.bacterium.CAG.94",319,311,0.646510664182204,2.60103158059614e-42,1.02572347266881
"817","Bacteroides.sp..MP558G5",174,346,0.603979751951323,2.13328691157215e-35,0.502890173410405
"818","Lachnoclostridium.sp..An76",352,333,0.572217662055968,7.0067313669935e-31,1.05705705705706
"819","Flavonifractor.sp..VE303.08",284,263,0.691985999804203,4.71425464384084e-51,1.07984790874525
"820","Ruminococcaceae.bacterium.UBA1691",343,309,0.523685910565314,7.11465671659777e-25,1.11003236245955
"821","Blautia.sp..CAG.257",115,281,0.211856290125201,0.00175896243044271,0.409252669039146
"822","Flavonifractor.sp..An82",345,345,0.65778821565624,2.45260445843214e-44,1
"823","Pseudoflavonifractor.sp..An85",131,345,0.336298851719174,3.88482883856378e-09,0.379710144927536
"824","Lachnoclostridium.phocaeense",354,329,0.661254414972565,5.60620011365613e-45,1.07598784194529
"825","Eggerthella.sp..MP163B1",288,293,0.922102431627713,6.33889763045343e-150,0.982935153583618
"826","Anaerostipes.sp..MP172A5",301,291,0.726600586687128,6.6424294952553e-59,1.03436426116838
"827","Streptococcus.sp..MP636F4b_ig1",238,313,0.294676460451492,6.61620965676461e-07,0.76038338658147
"828","Streptococcus.sp..MP436A3re",359,322,0.372236076964472,2.16345148979042e-11,1.11490683229814
"829","Robinsoniella.peoriensis",170,304,0.426548023853608,1.87266543186894e-15,0.55921052631579
"830","Streptococcus.sp..MP596A02",355,323,0.316753278569553,4.7226238320326e-08,1.09907120743034
"831","Romboutsia.sp..MP172A7",329,350,0.504464888404946,9.20258434979008e-23,0.94
"832","Clostridium.clostridioforme.CAG.132",295,322,0.512437761106354,1.2783444623911e-23,0.916149068322981
"833","Blautia.hominis",289,277,0.440391404463982,1.33814218712739e-16,1.04332129963899
"834","Blautia.marasmi",331,269,0.495728888834199,7.66496119176488e-22,1.23048327137546
"835","X.Clostridium..cocleatum",325,312,0.808204615730634,2.40512657420989e-83,1.04166666666667
"836","Dorea.sp..MP625B1b_ig1",351,351,0.710220923131476,4.82515727577654e-55,1
"837","X.Clostridium..sp..MP626E2_ig1",299,333,0.876320385423551,3.47449951127984e-115,0.897897897897898
"838","Sellimonas.sp..MP61D3_02.09",324,353,0.552450885406975,2.52422462562742e-28,0.917847025495751
"839","Phascolarctobacterium.sp..VE800.04",180,309,0.460500483086615,2.14989463139945e-18,0.58252427184466
"840","Eggerthella.sinensis",118,361,0.277663862242246,4.21031445482915e-06,0.326869806094183
"841","Blautia.sp..MP87F8_2",235,302,0.566244817126436,4.30518503541134e-30,0.778145695364238
"842","Clostridiales.bacterium.UBA1707",343,345,0.600697467993978,6.47132336281616e-35,0.994202898550725
"843","Lachnoclostridium.sp..HF22",320,332,0.622456449655355,2.88721059046078e-38,0.963855421686747
"844","Streptococcus.oralis",120,329,0.282946061482044,2.44038015676369e-06,0.364741641337386
"845","Akkermansia.muciniphila.CAG.154",344,348,0.850746308438208,2.2532460953114e-101,0.988505747126437
"846","Beduini.massiliensis",267,337,0.745945898816186,7.77200216630464e-64,0.792284866468843
"847","Klebsiella.michiganensis",221,284,0.588576014700315,3.79869940524899e-33,0.778169014084507
"848","Bifidobacterium.animalis",288,283,0.437586454535389,2.28243380217092e-16,1.01766784452297
"849","Parasutterella.excrementihominis",330,285,0.665273492236292,9.92716695192772e-46,1.15789473684211
"850","Candidatus.Stoquefichus.sp..KLE1796",362,348,0.602490824358064,3.54309272446515e-35,1.04022988505747
"851","Holdemania.sp..Marseille.P2844",198,337,0.488156507103162,4.61074039163931e-21,0.58753709198813
"852","Bacteroides.thetaiotaomicron.CAG.40",360,345,0.653313202701499,1.60467498342108e-43,1.04347826086957
"853","Bacteroides.sp..MP264A7",346,352,0.84157957482674,4.81982221932465e-97,0.982954545454545
"854","Fusobacterium.varium",355,352,0.482885974115278,1.55850354681232e-20,1.00852272727273
"855","Dorea.formicigenerans.CAG.28",131,358,0.503328055687309,1.21485832810279e-22,0.365921787709497
"856","Clostridium.sp..MP551D06",305,352,0.33086294430855,8.06972307134423e-09,0.866477272727273
"857","Absiella.sp..HF20_ig1",235,307,0.302465944324592,2.67554273763788e-07,0.765472312703583
"858","Clostridium.sp..MP236H7b",239,362,0.440359692949595,1.33902961915028e-16,0.660220994475138
"859","Slackia.exigua",340,343,0.838513494313287,1.17434419650595e-95,0.991253644314869
"860","Anaerotignum.lactatifermentans",298,310,0.279865783605952,3.41781843242794e-06,0.961290322580645
"861","X.Clostridium..innocuum",173,302,0.430358432853003,9.17162545148925e-16,0.572847682119205
"862","Parasutterella.excrementihominis.CAG.233",261,311,0.449252979232249,2.2204953909001e-17,0.839228295819936
"863","Negativibacillus.massiliensis",122,350,0.360727332278521,1.23891926086044e-10,0.348571428571429
"864","Lactobacillus.animalis",333,338,0.565824760942284,4.87612179146666e-30,0.985207100591716
"865","Citrobacter.werkmanii",331,353,0.877758642545745,4.72951037354184e-116,0.937677053824363
"866","Veillonella.denticariosi",326,363,0.614689740249395,4.87407728516292e-37,0.898071625344353
"867","Clostridium.nexile.CAG.348",335,334,0.815885528774301,3.02779468200917e-86,1.00299401197605
"868","Kluyvera.cryocrescens",340,347,0.82377523429988,2.25687583954065e-89,0.979827089337176
"869","Hafnia.alvei",360,360,0.782777704778728,1.34456057566832e-74,1
"870","Clostridium.sp..MP77A2",357,350,0.626166912268299,7.29911541678282e-39,1.02
"871","Turicibacter.sp..MP236E3",345,344,0.812102025814798,8.44982069942526e-85,1.00290697674419
"872","Lactobacillus.delbrueckii",303,342,0.303522044923273,2.40353176968068e-07,0.885964912280702
"873","Shigella.dysenteriae",276,346,0.728015888918497,2.9940631853385e-59,0.797687861271676
"874","Ruminococcus.lactaris",152,350,0.295994642160885,5.71275900531747e-07,0.434285714285714
"875","Clostridiales.bacterium.VE202.15",112,359,0.196736360215011,0.00565117646179043,0.311977715877437
"876","Intestinibacter.sp..MP112G1_01.17",346,346,0.6106473995912,2.05740312271434e-36,1
"877","Lachnospiraceae.bacterium.UBA7294",194,360,0.442391817883558,8.97899672558612e-17,0.538888888888889
"878","Flavonifractor.sp..VE202.03",326,348,0.563821255143486,8.86932993195527e-30,0.936781609195402
"879","Leuconostoc.gelidum",362,361,0.837259129427479,4.25190399571369e-95,1.00277008310249
"880","X.Clostridium..sp..MP561B01",219,349,0.892957214270341,6.18189767028787e-126,0.627507163323782
"881","Clostridiales.bacterium.VE202.28",349,348,0.684437605217515,1.70895319042764e-49,1.00287356321839
"882","Sutterella.wadsworthensis.CAG.135",189,351,0.163659239610472,0.0463771602620659,0.538461538461538
"883","Lactobacillus.paraplantarum",362,362,0.666093427686107,6.97456359658507e-46,1
"884","Pyramidobacter.piscolens",363,363,0.939597171668081,2.25842072636069e-169,1
"885","Burkholderiales.bacterium",329,329,0.857415566242515,1.033751819431e-104,1
"886","Actinomyces.dentalis",290,344,0.254910241543351,4.40777157526129e-05,0.843023255813954
"887","Lachnoclostridium.phytofermentans",160,353,0.385860457792949,2.47233771438382e-12,0.453257790368272
"888","Atopobium.sp..BS2",358,358,0.688379235562459,2.65632387182434e-50,1
"889","Firmicutes.bacterium.CAG.424",338,320,0.601497677057129,4.94460794680858e-35,1.05625
"890","Haemophilus.influenzae",167,356,0.439290998536256,1.6412564654898e-16,0.469101123595506
"891","Xylanimonas.cellulosilytica",360,358,0.499586455438415,3.0117140472243e-22,1.00558659217877
"892","Alistipes.onderdonkii",361,350,0.700954439355353,5.58856792562479e-53,1.03142857142857
"893","Clostridium.tertium",157,356,0.318347412870054,3.87054871045038e-08,0.441011235955056
"894","Coprococcus.sp..MP463H10",205,348,0.239726675471851,0.000173659571945048,0.589080459770115
"895","Clostridia.bacterium.UC5.1.2F7",348,355,0.852044693227286,5.20293963049029e-102,0.980281690140845
"896","Escherichia.marmotae",352,345,0.519691827820193,2.02029108623217e-24,1.02028985507246
"897","Megasphaera.sp..MP182G6",288,353,0.847736663799035,6.39183875440827e-100,0.81586402266289
"898","Flavonifractor.sp..MP49B12re",309,331,0.832985636822161,3.15192191364194e-93,0.933534743202417
"899","Flavonifractor.sp..An100",357,346,0.719465841067351,3.44048810689652e-57,1.03179190751445
"900","Romboutsia.sp..MP35A8",358,355,0.790713273172907,3.38749894515476e-77,1.00845070422535
"901","Ruminococcaceae.bacterium.UBA1417",160,354,0.511161841451913,1.73776820119843e-23,0.451977401129944
"902","Turicibacter.sp..MP255B7a",316,353,0.558671313907884,4.09278493544147e-29,0.895184135977337
"903","Alistipes.sp..Marseille.P2431",270,362,0.624532023073142,1.34187991428152e-38,0.74585635359116
"904","Alistipes.sp..VE800.08",327,363,0.480323306743665,2.74631027460452e-20,0.900826446280992
"905","Paenibacillus.macerans",349,353,0.873210434491103,2.38938350070106e-113,0.988668555240793
"906","Dorea.sp..D27",361,361,0.856944650599154,1.79838378099215e-104,1
"907","Sutterellaceae.bacterium.UBA7100",234,351,0.417950007320803,9.34209352793332e-15,0.666666666666667
"908","Prevotella.melaninogenica",351,351,0.511874497539949,1.463216742957e-23,1
"909","Clostridium.sp..CAG.253",167,362,0.371978278380341,2.23734910704497e-11,0.461325966850829
"910","Oscillibacter.sp..CAG.155",174,356,0.53094081732126,1.02784352517097e-25,0.48876404494382
"911","Prevotella.dentalis",144,362,0.481771854823325,1.99688648011328e-20,0.397790055248619
"912","X.Hallella..seregens",146,363,0.511890904371502,1.463216742957e-23,0.402203856749311
"913","Dielma.fastidiosa",67,349,0.249449629927731,7.30119093048021e-05,0.191977077363897
"914","Gemmiger.sp..An120",158,360,0.567375442379917,3.09154587914101e-30,0.438888888888889
"915","Streptococcus.gordonii",177,355,0.284683957741516,2.02338386401704e-06,0.498591549295775
"916","Erysipelatoclostridium.sp..VE202.01",147,359,0.791586967466712,1.72821337058414e-77,0.409470752089136
"917","Shigella.flexneri",344,351,0.414792039360754,1.66028816292803e-14,0.98005698005698
"918","Bacteroides.sp..MP64F12",327,362,0.809978145788235,5.30660960152263e-84,0.903314917127072
"919","Bifidobacterium.scardovii",191,335,0.284596212351053,2.07293936322801e-06,0.570149253731343
"920","Citrobacter.farmeri",242,314,0.405951606172129,8.0626910217816e-14,0.770700636942675
"921","Clostridia.bacterium.UC5.1.1E11",295,351,0.389402818640525,1.3586799599776e-12,0.84045584045584
"922","X.Clostridium..clostridioforme",283,138,0.485372219043854,8.64910432482636e-21,2.05072463768116
"923","Morganella.morganii",289,297,0.669172202418854,1.60123386074892e-46,0.973063973063973
"924","Veillonella.parvula",196,145,0.270274794803409,9.4538393974693e-06,1.35172413793103
"925","Enterococcus.casseliflavus",209,273,0.311367908277118,9.84618066839953e-08,0.765567765567766
"926","Flavonifractor.plautii",183,252,0.235967664532532,0.000209960803179808,0.726190476190476
"927","Hungatella.sp..MP355B12",250,260,0.469774785803382,2.84218990758263e-19,0.961538461538462
"928","Clostridia.bacterium.UC5.1.1F7",261,286,0.494671484348752,9.89439366226767e-22,0.912587412587413
"929","Dialister.invisus",225,250,0.394318128131171,6.10221988850316e-13,0.9
"930","Clostridiales.bacterium.CCNA10",230,312,0.358665777990778,1.70000584645073e-10,0.737179487179487
"931","Hungatella.sp..MP42A4",234,269,0.537031303916728,1.88147911563929e-26,0.869888475836431
"932","Hafnia.paralvei",358,344,0.604662906797622,1.50556464973246e-35,1.0406976744186
"933","Hungatella.sp..MP403D11",262,308,0.278165419080742,4.15851928909449e-06,0.850649350649351
"934","Bifidobacterium.dentium",268,243,0.551764136162953,2.8944240907709e-28,1.10288065843621
"935","Citrobacter.pasteurii",300,347,0.69438379463015,1.29988566676684e-51,0.864553314121037
"936","Dialister.invisus.CAG.218",178,257,0.503571323834298,1.138286003312e-22,0.692607003891051
"937","Dialister.pneumosintes",168,329,0.252623440568098,5.57409662268235e-05,0.51063829787234
"938","Dorea.sp..MP50E3",343,313,0.564980555088968,5.84033063152255e-30,1.09584664536741
"939","Ruthenibacterium.lactatiformans",183,281,0.650680857011407,4.2171289659886e-43,0.651245551601424
"940","Enterococcus.faecalis",335,312,0.570355112560007,1.12836736573079e-30,1.07371794871795
"941","Enterococcus.faecium",248,245,0.47193252175845,1.79462804058507e-19,1.01224489795918
"942","Finegoldia.magna",134,352,0.187214939583476,0.00745646909715617,0.380681818181818
"943","Ruthenibacterium.sp..VE800.03",275,284,0.739679855950342,3.09063312324369e-62,0.96830985915493
"944","Erysipelatoclostridium.ramosum",279,305,0.664013648242608,1.53418415657538e-45,0.914754098360656
"945","Citrobacter.freundii",99,248,0.217703749530684,0.000880088181648531,0.399193548387097
"946","Enterobacteriaceae.bacterium.9_2_54FAA",268,355,0.217150559860923,0.000896553965149636,0.754929577464789
"947","Roseburia.sp..MP499E8",320,330,0.301826206391705,3.15087241402888e-07,0.96969696969697
"948","Terrisporobacter.sp..MP36E10",272,311,0.416643251339946,1.16949312820602e-14,0.87459807073955
"949","Lactobacillus.salivarius",339,314,0.680648086934353,9.01307118430521e-49,1.0796178343949
"950","Streptococcus.thermophilus",246,181,0.45439654200554,7.64872161548677e-18,1.35911602209945
"951","Lactobacillus.crispatus",214,347,0.288366280571166,1.443609310607e-06,0.61671469740634
"952","Lactobacillus.rhamnosus",340,237,0.410661459241856,3.45698861245544e-14,1.43459915611814
"953","Actinomyces.graevenitzii",272,319,0.28599368053921,1.81002155562805e-06,0.852664576802508
"954","Actinomyces.sp..HPA0247",172,303,0.28835016683626,1.443609310607e-06,0.567656765676568
"955","Streptococcus.sp..263_SSPC",185,338,0.253931829526402,4.95746927070749e-05,0.547337278106509
"956","Actinomyces.sp..oral.taxon.181",362,362,0.433677715891995,4.81246062451596e-16,1
"957","Streptococcus.sp..MP499B7",208,356,0.220622213571812,0.000720421885319672,0.584269662921348
"958","Rothia.mucilaginosa",312,299,0.485798207784089,7.86807232892312e-21,1.04347826086957
"959","Enterococcus.avium",327,324,0.475704207734211,7.75931182228981e-20,1.00925925925926
"960","Clostridiales.bacterium.Marseille.P2846",355,355,0.864301121241313,2.23789465718722e-108,1
"961","Roseburia.hominis",362,313,0.492568125527979,1.62400630489672e-21,1.15654952076677
"962","Clostridium.sp..C105KSO14",227,296,0.447681732503296,2.98799289797076e-17,0.766891891891892
"963","Dysgonomonas.capnocytophagoides",156,353,0.288191057511112,1.443609310607e-06,0.441926345609065
"964","Blautia.sp..VE303.05",116,170,0.247518622791877,8.70480844649048e-05,0.682352941176471
"965","Lachnotalea.sp..AF33.28",353,335,0.202389812870888,0.00244257472458002,1.05373134328358
"966","Anaerotruncus.colihominis",255,294,0.834990282133928,3.93245517884965e-94,0.86734693877551
"967","Eggerthella.lenta",271,271,0.941277746252042,1.42703668481612e-171,1
"968","Lachnospiraceae.bacterium.UBA1689",304,311,0.331594960846096,7.72383483034099e-09,0.977491961414791
"969","Faecalicatena.contorta",275,317,0.22465539142683,0.000515886554211019,0.867507886435331
"970","X.Clostridium..symbiosum",249,237,0.476352197982779,6.73390428021225e-20,1.05063291139241
"971","Hungatella.effluvii",222,318,0.315210650978684,6.17566665235562e-08,0.69811320754717
"972","Blautia.producta",228,229,0.166809896462803,0.0254649900450962,0.995633187772926
"973","Blautia.coccoides",284,198,0.735359969452766,3.95701893332323e-61,1.43434343434343
"974","Lachnoclostridium.sp..MP625H6_ig1",202,307,0.366931032802931,4.83157443682226e-11,0.657980456026059
"975","Lachnoclostridium.sp..HK36",342,314,0.475611325913805,7.88317357064149e-20,1.08917197452229
"976","Lachnoclostridium.sp..MP625H7_ig1",156,305,0.308411015966328,1.42260775890579e-07,0.511475409836066
"977","Merdimonas.faecis",294,315,0.431191516190565,7.65178312320078e-16,0.933333333333333
"978","Lachnospiraceae.bacterium.6_1_37FAA",358,321,0.374521385227957,1.4976576016271e-11,1.11526479750779
